instance,query,time
c7a.8xlarge,1,0.5052216053009033
c7a.8xlarge,1,0.4885880947113037
c7a.8xlarge,1,0.48938632011413574
c7a.8xlarge,2,0.24660038948059082
c7a.8xlarge,2,0.21779155731201172
c7a.8xlarge,2,0.22112083435058594
c7a.8xlarge,3,0.5046052932739258
c7a.8xlarge,3,0.4978904724121094
c7a.8xlarge,3,0.5132057666778564
c7a.8xlarge,4,2.932511568069458
c7a.8xlarge,4,2.7958319187164307
c7a.8xlarge,4,2.704902410507202
c7a.8xlarge,5,0.5728967189788818
c7a.8xlarge,5,0.5291173458099365
c7a.8xlarge,5,0.5316171646118164
c7a.8xlarge,6,0.1326155662536621
c7a.8xlarge,6,0.12930893898010254
c7a.8xlarge,6,0.12893986701965332
c7a.8xlarge,7,2.626627206802368
c7a.8xlarge,7,2.5188117027282715
c7a.8xlarge,7,2.6334755420684814
c7a.8xlarge,8,0.41853928565979004
c7a.8xlarge,8,0.45528149604797363
c7a.8xlarge,8,0.44947314262390137
c7a.8xlarge,9,2.5976076126098633
c7a.8xlarge,9,2.390141725540161
c7a.8xlarge,9,2.437967538833618
c7a.8xlarge,10,1.172755479812622
c7a.8xlarge,10,1.1536340713500977
c7a.8xlarge,10,1.1942863464355469
c7a.8xlarge,11,0.07931756973266602
c7a.8xlarge,11,0.0642096996307373
c7a.8xlarge,11,0.06685137748718262
c7a.8xlarge,12,0.31047987937927246
c7a.8xlarge,12,0.3162693977355957
c7a.8xlarge,12,0.3127477169036865
c7a.8xlarge,13,1.6564912796020508
c7a.8xlarge,13,1.5512235164642334
c7a.8xlarge,13,1.473665475845337
c7a.8xlarge,14,0.4896073341369629
c7a.8xlarge,14,0.4562101364135742
c7a.8xlarge,14,0.4540839195251465
c7a.8xlarge,15,0.567040205001831
c7a.8xlarge,15,0.46720027923583984
c7a.8xlarge,15,0.49232935905456543
c7a.8xlarge,16,0.28544068336486816
c7a.8xlarge,16,0.2758612632751465
c7a.8xlarge,16,0.27446675300598145
c7a.8xlarge,17,47.62619495391846
c7a.8xlarge,17,50.86198616027832
c7a.8xlarge,17,5.624082803726196
c7a.8xlarge,18,5.770800828933716
c7a.8xlarge,18,5.386079788208008
c7a.8xlarge,18,5.584888458251953
c7a.8xlarge,19,1.040907859802246
c7a.8xlarge,19,1.0892021656036377
c7a.8xlarge,19,1.0361757278442383
c7a.8xlarge,20,1.6160974502563477
c7a.8xlarge,20,1.6111693382263184
c7a.8xlarge,20,1.6161198616027832
c7a.8xlarge,21,274.5317714214325
c7a.8xlarge,21,116.90775656700134
c7a.8xlarge,21,78.20681643486023
c7a.8xlarge,22,4.933438539505005
c7a.8xlarge,22,2.202983856201172
c7a.8xlarge,22,2.126386880874634
